Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
75,0,1,1,3,52,20,0,1
22,1,1,1,5,105,12,0,0
33,0,1,1,6,118,17,1,0
50,1,0,1,2,64,20,1,0
50,1,0,1,2,101,18,0,0
42,1,1,0,1,6,18,1,0
32,1,1,1,5,64,8,0,0
59,1,1,0,1,114.5,20,1,0
60,1,1,1,3,67,20,0,1
56,1,1,1,5,45,20,0,1
50,1,1,0,1,82,20,1,0
38,0,0,1,3,147,12,1,0
61,0,1,1,3,35,8,1,0
31,1,0,1,5,136,15,1,1
39,1,1,1,2,111,18,0,1
64,1,1,1,2,83,20,1,0
35,1,1,0,3,181,8,0,0
36,1,1,1,4,149,15,1,1
68,1,1,1,4,63,16,0,1
73,0,0,0,2,77,8,0,0
63,1,1,1,2,59,20,0,1
56,0,1,0,2,20,8,0,0
45,1,1,1,2,97,18,1,0
39,1,1,0,1,82,9,1,0
63,0,1,0,2,26,10,1,0
35,1,1,1,2,134,15,1,1
38,1,1,1,3,60,18,1,0
39,1,1,1,3,101,12,1,0
58,0,1,1,2,28,8,1,0
44,1,1,1,7,335,15,1,0
50,1,0,1,4,108,20,0,0
69,1,1,1,2,9,8,0,0
65,1,1,0,2,24,8,1,0
68,1,0,1,5,15,8,1,0
34,0,0,1,4,116,15,1,1
35,0,1,0,1,83.5,8,0,0
48,1,1,1,4,60,12,0,0
55,1,1,1,5,73,20,1,0
67,1,1,1,2,236,20,1,0
41,0,1,1,5,120,18,0,1
42,0,1,1,6,41,18,0,1
47,1,0,1,4,92,20,0,0
44,1,1,1,6,170,9,0,0
57,1,0,1,4,42,20,0,0
53,1,1,1,3,43,18,0,1
39,1,1,1,5,99,12,0,0
23,1,1,1,5,153,12,0,0
55,1,1,0,1,130,20,0,1
37,1,0,0,1,98,15,0,1
44,1,1,1,5,112,8,0,0
55,1,1,1,4,105,15,1,1
31,1,1,1,6,309,8,1,0
36,1,1,1,2,114,8,0,0
32,0,1,1,6,82,15,0,1
27,1,1,1,6,110,8,0,0
51,1,1,1,5,17,20,0,1
62,1,1,1,3,89,20,0,1
49,1,1,1,3,60,18,1,0
34,1,1,1,3,65,8,1,0
62,1,0,0,2,5,20,1,0
54,1,1,1,4,102,15,0,1
45,1,1,1,5,133,12,1,0
33,1,1,1,5,195,12,1,0
47,1,1,0,2,42,18,0,1
43,1,1,1,2,27,18,1,0
42,0,1,1,4,43.5,9,0,0
66,1,1,0,2,47,20,1,0
41,0,1,1,4,145,18,0,1
53,1,1,1,2,58,18,0,1
34,1,1,1,3,199,12,1,0
37,1,1,1,6,225,15,0,0
50,1,1,0,5,127,15,0,1
78,1,1,1,3,56,8,0,0
59,1,0,1,3,203,15,0,0
38,1,1,0,1,103,18,0,1
32,1,1,1,3,99,15,0,1
67,1,1,1,4,68,20,0,1
21,1,0,1,6,31,12,0,0
46,1,1,1,2,62,9,0,0
60,1,1,1,3,93,20,0,1
61,1,1,1,2,106,8,1,0
72,1,1,1,3,42,10,1,0
32,1,1,1,5,138,15,1,1
26,0,1,0,1,121.5,18,0,1
54,1,0,1,2,240,8,0,0
45,1,1,1,4,69,12,1,0
52,1,1,1,3,86,20,1,0
34,0,1,1,2,116,18,0,1
47,1,1,1,5,76,12,0,0
61,1,1,1,5,81,16,0,1
66,1,1,1,3,13,20,0,1
65,1,0,1,5,332,20,1,0
42,1,1,1,4,94,12,1,0
47,1,0,0,3,81.5,15,0,1
60,1,1,1,5,64,20,0,1
52,1,1,1,2,146,12,1,0
57,0,1,1,3,93,8,1,0
68,1,1,0,1,67.5,20,0,1
57,1,1,0,1,98,20,0,1
50,1,1,1,3,99,18,1,0
35,0,0,0,1,156,8,1,0
53,1,1,1,7,159,15,1,1
55,1,1,0,3,61,10,0,0
43,1,1,1,6,127,13,0,1
42,1,1,1,2,175,18,0,1
50,1,1,1,4,80,20,0,1
34,1,1,1,6,165,15,1,1
43,1,0,1,2,69.5,18,0,0
36,1,1,0,2,30,12,0,0
64,1,1,1,2,27,8,1,0
60,1,1,1,5,492,20,0,0
33,1,1,1,5,104,18,1,0
57,1,1,0,1,40,13,0,1
70,1,1,1,5,50,20,0,1
45,1,1,1,7,125,12,1,0
50,1,1,1,5,120,15,0,1
46,1,1,1,3,85,13,1,1
46,1,1,1,3,58,18,0,1
48,0,0,1,4,127,18,0,0
49,1,1,1,5,156,20,1,0
46,1,1,0,1,47,16,1,1
42,1,1,0,3,42,18,1,0
65,1,1,0,2,93,20,0,1
35,1,0,1,5,129,15,0,1
31,1,1,1,3,205,8,0,0
29,1,1,1,5,542,17,1,0
41,1,1,1,2,101,18,1,0
76,1,1,1,4,76,20,0,1
55,1,1,0,1,123,20,1,0
44,1,1,0,1,113,20,1,0
51,0,1,1,3,136,8,1,0
34,0,0,1,3,125,8,1,1
51,1,1,1,3,70,18,1,0
34,1,1,1,6,126,15,1,1
35,1,1,1,5,128,18,1,0
76,1,0,1,3,144,20,1,0
49,0,1,0,1,18,8,0,0
67,1,0,0,1,6,8,1,0
50,1,0,1,2,81,8,0,0
56,0,0,0,1,199,8,0,0
60,1,0,1,4,163,20,1,0
47,1,0,1,5,128,8,1,0
50,1,0,1,4,97,20,0,0
35,1,0,0,4,192,8,1,0
55,1,1,1,2,73,16,0,1
37,0,1,0,1,5,8,1,0
73,1,1,0,1,94,20,1,0
43,1,1,0,3,53,12,0,0
60,0,0,0,1,36,8,0,0
46,1,0,1,4,58,15,1,1
37,1,0,0,3,56,15,0,1
62,1,1,1,2,74,16,1,1
39,1,1,1,4,102,8,0,0
44,1,1,1,5,455,15,1,0
48,1,0,1,3,6,8,1,0
33,1,1,0,2,39,15,0,1
49,0,1,1,3,172,18,0,1
47,1,1,1,2,146,8,0,0
59,0,1,0,1,73,13,1,1
36,1,0,1,5,176,12,0,0
36,1,1,1,4,67,12,1,0
45,1,0,1,3,258,8,0,0
65,1,1,1,5,97,20,1,0
61,1,1,1,4,129,13,0,1
33,0,1,0,1,46.5,8,0,0
53,1,0,1,2,63,16,0,1
53,0,1,0,3,59.5,8,1,0
60,1,0,1,5,31,20,1,0
44,1,1,1,5,110,12,1,0
39,1,1,1,3,101.5,18,1,0
45,1,1,1,2,163,18,0,1
56,1,1,1,3,75,20,1,0
45,1,0,1,2,126.5,8,0,0
52,0,1,1,4,327,15,0,0
57,1,0,1,5,124,16,0,1
44,1,1,1,3,170,18,0,1
64,0,1,0,1,11,10,0,0
54,1,1,1,3,97,20,0,1
45,1,1,1,3,148,20,1,0
76,1,0,1,3,61,16,1,1
53,0,1,1,3,28,20,0,1
39,1,1,1,3,39,8,1,0
45,1,1,1,2,91,18,1,0
46,1,1,1,6,47,8,0,0
55,1,0,1,5,121,20,0,0
30,1,1,1,2,121,18,1,0
42,1,1,1,3,70,18,0,1
31,0,1,1,2,266,18,1,0
46,0,0,0,1,32,20,1,0
42,1,0,1,5,100,8,1,0
56,1,1,1,4,126,20,0,1
43,1,0,0,1,186,20,0,0
44,1,1,1,4,161,18,1,0
41,1,0,1,2,523,9,1,0
57,1,0,1,5,43,12,1,0
52,1,1,1,6,74,16,0,1
60,1,1,0,2,38.5,10,1,0
51,1,1,1,2,114,18,1,1
60,1,1,1,3,160,20,0,1
47,0,0,1,6,60,8,0,0
51,1,1,1,4,93,8,0,0
56,1,0,1,5,49,13,1,1
25,1,1,1,4,41,15,1,1
48,1,1,1,5,134.5,8,0,0
74,1,1,1,3,171,20,1,0
43,0,0,1,2,122,18,0,0
54,1,1,1,5,109,15,0,1
44,1,1,1,4,123,12,0,0
30,1,0,0,1,72,18,0,0
60,1,0,0,1,72,20,0,0
51,1,1,1,5,72,20,0,1
56,1,1,1,4,58,20,1,0
19,1,1,1,7,222,8,0,0
35,0,1,1,4,78,8,0,0
41,1,1,1,3,36,18,1,0
58,0,1,1,2,70,20,1,0
61,1,0,0,2,122,20,0,0
52,1,1,1,6,108,18,0,1
42,1,1,1,4,88,8,0,0
52,0,1,0,1,73,18,0,1
34,1,0,1,4,192,15,1,0
55,1,1,1,6,180,15,0,0
40,0,1,0,1,47,20,1,0
42,1,1,1,5,110,15,1,1
69,1,1,1,4,91,16,1,1
75,1,1,0,2,22,20,1,0
24,1,0,1,2,132,17,1,0
55,1,0,1,3,68,16,0,1
38,1,1,1,2,31,18,0,1
39,1,1,1,3,27,8,0,1
38,0,1,1,4,118,8,1,0
44,1,1,1,2,48,15,1,1
42,1,1,1,5,256,18,1,0
43,1,1,1,5,65,8,0,0
51,0,1,1,2,69,20,1,0
51,0,1,0,1,52,10,1,0
24,1,0,1,2,131,18,1,0
33,0,0,1,3,68.5,8,1,0
44,1,0,1,5,89,18,0,0
41,1,0,1,4,97,12,1,0
50,1,1,1,3,33,18,1,0
67,1,1,1,2,83,20,1,0
44,1,0,1,3,47,20,0,0
36,1,1,1,6,134,15,0,1
55,1,1,1,3,125.5,8,0,1
57,1,1,1,3,148,20,0,1
40,1,1,1,4,137,15,1,1
54,1,1,1,4,119,20,0,1
45,1,1,0,6,5,16,0,1
49,1,1,1,3,47,20,0,1
33,1,1,1,3,24,12,1,0
32,1,1,0,1,65.5,18,1,0
69,1,1,1,3,218,20,0,1
36,0,1,0,2,7,8,0,0
44,0,1,0,1,27,18,1,0
50,1,1,1,4,66,20,0,1
49,1,0,0,1,55,18,0,0
41,1,1,1,2,119,18,1,0
41,0,1,1,2,46.5,8,1,0
37,1,1,1,5,83,12,0,0
59,1,0,0,1,75,20,1,0
28,0,1,0,1,81,15,1,1
41,0,1,1,6,96,8,0,0
50,1,0,1,4,6,18,1,0
49,1,1,1,5,69,20,0,1
62,1,1,1,4,103,13,0,1
43,1,1,1,3,199,15,1,0
41,1,1,1,2,8,18,1,0
37,0,1,1,3,102,8,0,0
42,1,1,1,7,256,15,0,0
59,1,1,1,2,32,16,1,1
69,1,1,1,4,127,20,1,0
55,1,1,1,3,77,10,0,0
45,1,1,1,4,119,12,1,1
40,1,1,0,1,48,8,0,0
37,1,1,1,5,79,15,1,1
57,1,1,1,5,88,16,1,1
42,1,1,1,4,103,18,0,1
57,1,1,1,4,147,20,1,0
38,1,1,1,4,29,18,0,1
63,1,1,0,1,17,20,0,1
46,1,1,1,2,51,18,0,1
53,1,1,0,1,26,20,1,0
35,0,0,1,3,129,15,0,1
70,1,0,0,1,105,20,0,0
61,1,1,0,2,92,20,1,0
46,1,0,1,3,146.5,15,0,1
39,1,1,1,4,92,15,0,1
49,0,1,0,3,32,8,1,0
60,1,1,0,5,87,20,1,0
70,1,1,1,4,91,16,0,1
44,1,1,1,5,67,12,0,0
53,0,1,1,2,72,8,1,0
50,1,1,1,4,101,18,0,1
48,1,1,1,4,172,20,0,1
46,1,1,0,4,61,18,1,0
76,1,0,0,2,19,20,0,0
45,0,1,1,4,93,16,0,1
33,1,1,1,5,65,8,0,0
49,1,1,1,2,102.5,15,1,1
51,1,1,0,1,28,18,0,1
46,1,1,1,4,83,15,0,1
45,1,1,1,3,176,12,0,0
51,1,1,1,2,75,9,1,0
28,1,1,0,4,88,15,0,1
53,1,1,1,4,157,20,0,1
57,1,1,1,2,121,15,1,1
47,0,1,1,5,117,15,1,1
40,1,1,1,4,81,15,0,1
40,1,1,0,1,104,15,0,1
41,1,1,0,5,40,15,0,1
36,1,1,1,3,200.5,8,0,0
59,1,1,0,1,36,20,0,1
47,1,0,0,1,94,20,0,0
40,0,1,1,6,71,15,0,1
37,1,0,1,7,139,15,1,1
39,1,0,0,1,62,18,1,0
38,1,1,0,1,93.5,18,1,0
32,1,1,0,3,134,15,1,1
31,1,1,1,2,91.5,8,1,0
53,1,1,0,2,17,10,0,0
54,1,1,1,4,102,20,1,0
71,1,1,1,2,91,20,1,0
36,1,0,1,5,119,12,0,0
56,1,1,1,4,178,20,0,1
29,1,1,1,4,94,12,0,0
47,1,1,1,4,88.5,20,1,0
38,1,1,0,1,131.5,12,0,0
40,1,1,1,2,191,15,0,0
53,1,1,1,6,169,15,0,1
58,1,1,0,2,33,16,0,1
45,1,1,1,5,229,15,1,0
62,1,1,0,6,88.5,16,0,1
38,0,1,0,1,60.5,9,0,0
51,1,1,1,3,515,18,0,0
67,1,1,1,4,235,16,1,0
47,1,1,1,5,54,15,0,1
54,0,1,1,5,68,15,1,1
53,1,1,1,5,67,12,1,0
40,1,1,1,4,32,18,1,0
35,1,1,1,4,161,18,0,1
51,1,1,1,3,80,15,1,1
61,1,1,1,3,44.5,20,1,0
57,1,0,0,2,74,20,1,0
47,1,1,1,4,143,18,1,0
44,1,1,1,5,67.5,15,1,1
48,1,1,1,5,23,18,0,1
64,1,1,1,3,56,10,0,0
62,1,1,0,1,31,20,1,0
39,0,1,0,2,26,8,1,0
35,1,1,1,4,78,12,1,0
43,1,1,1,5,118,15,1,1
48,1,1,1,5,160,8,0,0
38,0,0,0,6,83,12,0,0
47,1,0,1,5,184,15,1,0
34,1,1,1,4,290,15,0,0
32,1,1,0,3,60,18,0,1
52,1,1,0,4,63.5,18,0,1
41,0,1,1,3,114,8,1,0
40,1,1,1,3,159,12,0,0
67,0,1,1,2,50,20,1,0
24,0,1,1,2,155,14,1,1
43,1,1,0,5,100,18,1,1
50,1,0,1,7,105,12,0,0
53,1,1,0,4,44,20,1,0
49,1,1,1,2,209,18,0,1
49,1,1,1,3,186,15,1,0
48,1,1,1,4,46,16,0,1
64,1,0,1,4,88,20,1,0
63,1,0,1,3,85,20,0,0
74,1,1,0,4,14,16,0,1
44,0,0,0,1,57,8,1,0
52,1,1,1,2,100,18,0,1
52,1,0,1,3,80,15,0,1
32,1,1,0,1,37,17,0,0
37,1,1,0,2,138,12,0,0
47,1,1,1,3,16,9,0,0
53,1,1,1,7,58,20,1,0
